time	Id(amp:M1)	Id(amp:M2)
Step Information: Temp=-50  (Run: 1/9)
1.270202954370211e-004	-1.063695e-001	2.723100e-005
1.475281079370212e-004	-1.186532e-001	2.718115e-005
1.680359204370212e-004	-1.289077e-001	2.711839e-005
1.885437329370212e-004	-1.369577e-001	2.702712e-005
2.090515454370212e-004	-1.426963e-001	2.689079e-005
2.295593579370212e-004	-1.460803e-001	2.673208e-005
2.442077954370212e-004	-1.470311e-001	2.665595e-005
2.588562329370213e-004	-1.467290e-001	2.665379e-005
2.764343579370213e-004	-1.446711e-001	2.674209e-005
2.969421704370213e-004	-1.399272e-001	2.687932e-005
3.174499829370213e-004	-1.327641e-001	2.697734e-005
3.379577954370213e-004	-1.233605e-001	2.703237e-005
3.584656079370213e-004	-1.118849e-001	2.706607e-005
3.789734204370214e-004	-9.851958e-002	2.709323e-005
3.965515454370214e-004	-8.572396e-002	2.712033e-005
4.082702954370214e-004	-7.658746e-002	2.714593e-005
4.170593579370214e-004	-6.945209e-002	2.717297e-005
4.258484204370214e-004	-6.209876e-002	2.721119e-005
4.317077954370214e-004	-5.708684e-002	2.724610e-005
4.375671704370214e-004	-5.199545e-002	2.729210e-005
4.434265454370214e-004	-4.683199e-002	2.735400e-005
4.463562329370214e-004	-4.422563e-002	2.739312e-005
4.492859204370214e-004	-4.160421e-002	2.743935e-005
4.522156079370214e-004	-3.896875e-002	2.749443e-005
4.551452954370214e-004	-3.632036e-002	2.756065e-005
4.580749829370214e-004	-3.366023e-002	2.764108e-005
4.610046704370214e-004	-3.098961e-002	2.773993e-005
4.639343579370214e-004	-2.830992e-002	2.786314e-005
4.668640454370214e-004	-2.562277e-002	2.801929e-005
4.697937329370214e-004	-2.293010e-002	2.822119e-005
4.727234204370214e-004	-2.023440e-002	2.848880e-005
4.756531079370214e-004	-1.753904e-002	2.885485e-005
4.785827954370215e-004	-1.484909e-002	2.937657e-005
4.815124829370215e-004	-1.217297e-002	3.016322e-005
4.844421704370215e-004	-9.526426e-003	3.145044e-005
4.873718579370215e-004	-6.939957e-003	3.387248e-005
4.903015454370215e-004	-4.490304e-003	3.972622e-005
4.932312329370215e-004	-2.376607e-003	6.507194e-005
4.961609204370215e-004	-8.599420e-004	3.508783e-004
4.983306260306615e-004	-2.620255e-004	2.354910e-003
4.996143458350472e-004	-1.494446e-004	5.540382e-003
5.004514745051344e-004	-1.457154e-004	6.857122e-003
5.010998542939537e-004	-1.465190e-004	6.296682e-003
5.016471723030317e-004	-1.402312e-004	6.711619e-003
5.021279326263642e-004	-1.385752e-004	8.361860e-003
